epiweek,time_value,issue,geo_type,geo_value,week,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,year
202446,2024-11-16,2025-02-20,lab,sault ste marie phl,46,12,19,12,25,0,0,0,0,0,0,25,2,16,0,0,0,0,0,16,0,16,0,16,2,16,0,2024
202446,2024-11-16,2025-02-20,lab,sault area hospital,46,12,100,6,93,0,0,0,0,0,0,93,4,86,1,0,0,0,0,86,1,86,0,86,19,86,0,2024
202446,2024-11-16,2025-02-20,lab,thunder bay phl,46,12,27,7,33,0,0,0,0,0,0,33,0,33,0,0,0,0,1,33,0,33,0,33,12,33,0,2024
202446,2024-11-16,2025-02-20,province,on,46,12,7491,941,6933,35,24,4,15,30,5,6934,255,4840,17,9,7,4,110,4840,54,4839,14,4841,585,3542,5,2024
202446,2024-11-16,2025-02-20,province,mb,46,12,1330,226,891,12,2,5,4,11,1,891,9,84,0,0,0,2,0,84,4,84,0,84,20,84,0,2024
202446,2024-11-16,2025-02-20,province,sk,46,12,1841,202,1222,7,1,2,1,4,3,1112,24,483,3,4,0,4,0,483,8,483,1,483,69,483,1,2024
202446,2024-11-16,2025-02-20,province,ab,46,12,6166,684,3835,78,35,30,7,72,6,3635,150,1230,12,5,3,3,0,1229,12,1223,0,1221,144,1230,7,2024
202446,2024-11-16,2025-02-20,region,prairies,46,12,9337,1112,5948,97,38,37,12,87,10,5638,183,1797,15,9,3,9,0,1796,24,1790,1,1788,233,1797,8,2024
202446,2024-11-16,2025-02-20,province,bc,46,12,3670,273,4227,77,35,6,2,66,11,4081,151,1418,26,11,2,16,0,1441,20,1418,21,1446,260,1407,10,2024
202446,2024-11-16,2025-02-20,province,yt,46,12,41,0,34,0,0,0,0,0,0,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202446,2024-11-16,2025-02-20,province,nt,46,12,41,3,38,2,2,0,0,2,0,38,0,NA,NA,NA,NA,NA,NA,38,2,38,0,38,1,NA,NA,2024
202446,2024-11-16,2025-02-20,province,nu,46,12,106,8,83,0,0,0,0,0,0,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202446,2024-11-16,2025-02-20,region,territories,46,12,188,11,155,2,2,0,0,2,0,155,1,NA,NA,NA,NA,NA,NA,38,2,38,0,38,1,NA,NA,2024
202446,2024-11-16,2025-02-20,nation,ca,46,12,32822,3605,28092,296,114,47,90,261,35,26344,1078,10803,78,38,14,43,110,10879,209,10849,54,10927,1590,9386,66,2024
202447,2024-11-23,2025-02-20,province,nl,47,13,975,37,903,0,0,0,0,0,0,903,2,903,8,2,1,8,0,903,24,903,6,903,164,903,11,2024
202447,2024-11-23,2025-02-20,province,pe,47,13,107,7,57,0,0,0,0,0,0,57,7,21,0,0,1,1,0,21,1,21,0,21,7,21,0,2024
202447,2024-11-23,2025-02-20,province,ns,47,13,1209,92,1126,3,0,0,3,3,0,1028,15,47,0,1,0,1,0,47,0,47,0,47,15,47,0,2024
202447,2024-11-23,2025-02-20,province,nb,47,13,1098,92,1134,33,22,0,10,32,1,1132,22,176,1,2,0,0,0,176,8,176,2,176,29,176,6,2024
202447,2024-11-23,2025-02-20,region,atlantic,47,13,3389,228,3220,36,22,0,13,35,1,3120,46,1147,9,5,2,10,0,1147,33,1147,8,1147,215,1147,17,2024
202447,2024-11-23,2025-02-20,lab,région nord est,47,13,1094,103,1188,11,0,0,10,10,1,781,31,122,0,1,0,2,0,122,8,119,1,123,25,126,3,2024
202447,2024-11-23,2025-02-20,lab,québec chaudière appalaches,47,13,1501,131,1440,17,0,0,13,13,4,1438,143,714,0,1,0,1,0,730,37,714,2,732,135,580,14,2024
202447,2024-11-23,2025-02-20,lab,centre du québec,47,13,2101,220,1635,9,0,0,9,9,0,963,141,58,0,1,1,0,0,58,6,58,0,62,16,60,2,2024
202447,2024-11-23,2025-02-20,lab,montréal laval,47,13,1625,162,2071,14,0,0,9,9,5,1718,188,949,5,4,3,2,0,949,38,964,3,974,99,949,7,2024
202447,2024-11-23,2025-02-20,lab,ouest du québec,47,13,1322,149,817,2,0,0,1,1,1,811,56,15,0,0,0,1,0,15,2,15,0,16,7,15,0,2024
202447,2024-11-23,2025-02-20,lab,montérégie,47,13,1273,150,1491,9,0,0,7,7,2,1491,104,9,0,0,0,0,0,9,1,9,0,13,2,9,0,2024
202447,2024-11-23,2025-02-20,province,qc,47,13,8916,915,8642,62,0,0,49,49,13,7202,663,1867,5,7,4,6,0,1883,92,1879,6,1920,284,1739,26,2024
202447,2024-11-23,2025-02-20,lab,ottawa phl,47,13,111,12,116,1,3,0,0,1,0,117,7,91,0,0,0,0,0,91,0,90,1,91,14,90,5,2024
202447,2024-11-23,2025-02-20,lab,eorla,47,13,763,59,640,13,4,0,6,10,3,640,71,204,3,2,0,8,0,204,10,204,1,204,57,204,3,2024
202447,2024-11-23,2025-02-20,lab,kingston phl,47,13,101,27,71,0,0,0,0,0,0,71,0,57,0,0,0,0,3,57,0,57,0,57,12,57,1,2024
202447,2024-11-23,2025-02-20,lab,peterborough phl,47,13,108,56,159,0,1,0,0,0,0,159,13,86,0,0,0,0,4,86,3,86,0,86,8,86,0,2024
202447,2024-11-23,2025-02-20,lab,cphl toronto,47,13,1430,406,1423,10,12,4,0,9,1,1426,39,1158,0,0,0,0,56,1159,18,1154,4,1158,239,1154,7,2024
202447,2024-11-23,2025-02-20,lab,uhn mount sinai hospital,47,13,828,50,841,5,0,1,3,4,1,841,6,86,0,0,1,0,0,86,0,86,0,86,4,86,4,2024
202447,2024-11-23,2025-02-20,lab,sick kids hospital toronto,47,13,165,2,183,0,0,0,0,0,0,183,22,183,2,3,0,0,0,183,5,183,1,183,44,183,2,2024
202447,2024-11-23,2025-02-20,lab,shared hospital laboratory,47,13,1979,110,1547,12,9,0,0,9,3,1547,55,1543,0,0,0,0,14,1543,15,1545,3,1545,75,1545,4,2024
202447,2024-11-23,2025-02-20,lab,hamilton phl,47,13,61,11,145,3,11,1,0,3,0,146,2,146,0,0,0,0,7,146,3,145,1,146,39,145,0,2024
202447,2024-11-23,2025-02-20,lab,st josephs hamilton,47,13,1416,95,1360,12,0,0,11,11,1,1360,51,1360,0,0,8,0,0,1360,8,1360,2,1360,112,0,0,2024
202447,2024-11-23,2025-02-20,lab,london phl,47,13,311,64,301,4,14,2,0,4,0,302,5,265,0,0,0,0,13,265,1,264,0,265,52,264,1,2024
202447,2024-11-23,2025-02-20,lab,st josephs london,47,13,525,71,525,1,0,0,1,1,0,525,19,53,0,0,0,0,2,53,1,53,0,53,10,53,0,2024
202447,2024-11-23,2025-02-20,lab,orillia phl,47,13,15,9,17,0,0,0,0,0,0,17,0,14,0,0,0,0,0,14,0,14,0,14,4,14,0,2024
202447,2024-11-23,2025-02-20,lab,sudbury phl,47,13,26,15,31,0,0,0,0,0,0,31,1,23,0,0,0,0,0,23,0,23,0,23,2,23,0,2024
202447,2024-11-23,2025-02-20,lab,timmins phl,47,13,24,1,24,0,0,0,0,0,0,24,0,13,0,0,0,0,0,13,0,13,0,13,3,13,0,2024
202447,2024-11-23,2025-02-20,lab,sault ste marie phl,47,13,11,1,19,0,0,0,0,0,0,19,2,19,0,0,0,0,1,19,0,19,0,19,1,19,0,2024
202447,2024-11-23,2025-02-20,lab,sault area hospital,47,13,147,8,142,0,0,0,0,0,0,142,5,137,1,0,0,1,0,137,2,137,0,137,7,137,2,2024
202447,2024-11-23,2025-02-20,lab,thunder bay phl,47,13,32,2,33,1,0,0,0,0,1,33,0,28,0,0,0,0,0,28,0,28,0,28,10,28,0,2024
202447,2024-11-23,2025-02-20,province,on,47,13,8053,999,7577,62,54,8,21,52,10,7583,298,5466,6,5,9,9,100,5467,66,5461,13,5468,693,4101,29,2024
202447,2024-11-23,2025-02-20,province,mb,47,13,1228,160,880,29,0,4,24,28,1,880,9,106,1,0,0,3,0,106,2,106,3,106,17,106,0,2024
202447,2024-11-23,2025-02-20,province,sk,47,13,1684,155,1102,9,1,3,3,7,2,1003,33,454,3,2,1,13,0,454,8,454,6,454,54,454,1,2024
202447,2024-11-23,2025-02-20,province,ab,47,13,5930,680,3935,98,39,50,2,91,7,3689,255,1223,6,6,1,1,0,1223,12,1212,0,1211,128,1223,13,2024
202447,2024-11-23,2025-02-20,region,prairies,47,13,8842,995,5917,136,40,57,29,126,10,5572,297,1783,10,8,2,17,0,1783,22,1772,9,1771,199,1783,14,2024
202447,2024-11-23,2025-02-20,province,bc,47,13,3428,206,3955,93,30,19,4,85,8,3820,197,1396,21,10,2,23,0,1426,19,1395,18,1442,219,1387,5,2024
202447,2024-11-23,2025-02-20,province,yt,47,13,43,3,35,1,0,0,0,1,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202447,2024-11-23,2025-02-20,province,nt,47,13,38,3,38,1,1,0,0,1,0,38,0,NA,NA,NA,NA,NA,NA,38,0,38,0,38,5,NA,NA,2024
202447,2024-11-23,2025-02-20,province,nu,47,13,122,8,98,0,0,0,0,0,0,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202447,2024-11-23,2025-02-20,region,territories,47,13,203,14,171,2,1,0,0,2,0,171,0,NA,NA,NA,NA,NA,NA,38,0,38,0,38,5,NA,NA,2024
202447,2024-11-23,2025-02-20,nation,ca,47,13,32831,3357,29482,391,147,84,116,349,42,27468,1501,11659,51,35,19,65,100,11744,232,11692,54,11786,1615,10157,91,2024
202448,2024-11-30,2025-02-20,province,nl,48,14,859,29,792,5,0,0,5,5,0,792,8,792,18,1,1,13,0,792,28,792,2,792,100,792,14,2024
202448,2024-11-30,2025-02-20,province,pe,48,14,146,8,111,0,0,0,0,0,0,111,16,37,0,0,0,0,0,37,6,37,0,37,17,37,2,2024
202448,2024-11-30,2025-02-20,province,ns,48,14,1200,68,1097,13,0,0,10,10,3,1030,21,40,0,1,0,1,0,40,0,40,0,40,14,40,1,2024
202448,2024-11-30,2025-02-20,province,nb,48,14,1058,92,1044,40,21,0,19,40,0,1045,38,136,1,5,1,0,2,136,4,136,0,136,39,136,7,2024
202448,2024-11-30,2025-02-20,region,atlantic,48,14,3263,197,3044,58,21,0,34,55,3,2978,83,1005,19,7,2,14,2,1005,38,1005,2,1005,170,1005,24,2024
202448,2024-11-30,2025-02-20,lab,région nord est,48,14,1046,55,1138,24,0,0,23,23,1,733,39,94,3,2,0,1,0,94,4,90,0,96,28,94,1,2024
202448,2024-11-30,2025-02-20,lab,québec chaudière appalaches,48,14,1502,162,1345,14,0,0,10,10,4,1343,155,678,4,0,0,2,0,687,44,678,3,689,148,563,18,2024
202448,2024-11-30,2025-02-20,lab,centre du québec,48,14,1876,200,1564,26,0,0,22,22,4,946,156,52,1,2,1,1,0,52,6,52,1,62,11,56,2,2024
202448,2024-11-30,2025-02-20,lab,montréal laval,48,14,1688,148,2356,31,0,0,25,25,6,1841,194,942,9,6,2,1,0,942,25,948,3,961,99,942,8,2024
202448,2024-11-30,2025-02-20,lab,ouest du québec,48,14,1342,138,823,11,0,0,7,7,4,819,76,23,0,1,0,0,0,23,2,23,0,25,13,23,0,2024
202448,2024-11-30,2025-02-20,lab,montérégie,48,14,1327,154,1524,17,0,0,15,15,2,1524,115,10,0,0,0,0,0,10,0,10,0,13,2,10,0,2024
202448,2024-11-30,2025-02-20,province,qc,48,14,8781,857,8750,123,0,0,102,102,21,7206,735,1799,17,11,3,5,0,1808,81,1801,7,1846,301,1688,29,2024
202448,2024-11-30,2025-02-20,lab,ottawa phl,48,14,99,16,108,3,2,0,1,3,0,108,8,96,0,0,0,0,7,96,0,96,4,96,25,96,5,2024
202448,2024-11-30,2025-02-20,lab,eorla,48,14,886,59,639,10,3,0,3,6,4,639,78,198,3,4,1,1,0,198,17,198,0,198,51,198,4,2024
202448,2024-11-30,2025-02-20,lab,kingston phl,48,14,113,31,114,3,0,3,0,3,0,114,2,92,0,0,0,0,7,92,0,92,0,92,24,92,2,2024
202448,2024-11-30,2025-02-20,lab,peterborough phl,48,14,43,10,103,3,5,1,0,3,0,104,18,79,0,0,0,0,4,79,1,78,1,79,15,78,1,2024
202448,2024-11-30,2025-02-20,lab,cphl toronto,48,14,1416,459,1398,16,20,6,1,16,0,1398,58,1071,0,0,0,0,43,1074,11,1070,8,1072,195,1071,7,2024
202448,2024-11-30,2025-02-20,lab,uhn mount sinai hospital,48,14,849,72,782,3,1,0,2,3,0,782,7,105,0,0,2,0,0,105,0,105,0,105,8,105,1,2024
202448,2024-11-30,2025-02-20,lab,sick kids hospital toronto,48,14,0,0,175,4,0,0,4,4,0,175,35,175,1,3,0,1,0,175,6,175,2,175,28,175,1,2024
202448,2024-11-30,2025-02-20,lab,shared hospital laboratory,48,14,1856,112,1457,5,3,2,0,5,0,1459,81,1450,0,0,0,0,17,1450,13,1449,2,1449,70,1449,1,2024
202448,2024-11-30,2025-02-20,lab,hamilton phl,48,14,55,21,102,3,11,2,0,3,0,104,2,91,0,0,0,0,14,91,2,89,0,91,14,89,0,2024
202448,2024-11-30,2025-02-20,lab,st josephs hamilton,48,14,1568,114,1497,12,0,0,12,12,0,1497,66,1497,0,0,5,0,0,1497,10,1497,5,1497,117,0,0,2024
202448,2024-11-30,2025-02-20,lab,london phl,48,14,335,74,313,3,6,1,0,3,0,313,12,284,0,0,0,0,9,284,1,284,4,284,44,284,4,2024
202448,2024-11-30,2025-02-20,lab,st josephs london,48,14,525,67,525,5,0,0,5,5,0,525,35,62,0,0,0,0,3,62,1,62,0,62,9,62,0,2024
202448,2024-11-30,2025-02-20,lab,orillia phl,48,14,14,7,14,0,0,0,0,0,0,14,0,10,0,0,0,0,0,10,0,10,0,10,5,10,0,2024
202448,2024-11-30,2025-02-20,lab,sudbury phl,48,14,23,10,28,0,0,0,0,0,0,28,3,23,0,0,0,0,0,23,0,23,0,23,3,23,0,2024
202448,2024-11-30,2025-02-20,lab,timmins phl,48,14,27,8,28,0,0,0,0,0,0,28,1,19,0,0,0,0,2,19,0,19,0,19,1,19,0,2024
202448,2024-11-30,2025-02-20,lab,sault ste marie phl,48,14,6,2,9,0,0,0,0,0,0,9,4,9,0,0,0,0,0,9,0,9,0,9,2,9,0,2024
202448,2024-11-30,2025-02-20,lab,sault area hospital,48,14,114,7,105,0,0,0,0,0,0,105,10,101,1,0,0,1,0,101,1,101,0,101,21,101,2,2024
202448,2024-11-30,2025-02-20,lab,thunder bay phl,48,14,34,6,34,0,0,0,0,0,0,34,0,33,0,0,0,0,1,33,0,33,0,33,4,33,0,2024
202448,2024-11-30,2025-02-20,province,on,48,14,7963,1075,7431,70,51,15,28,66,4,7436,420,5395,5,7,8,3,107,5398,63,5390,26,5395,636,3894,28,2024
202448,2024-11-30,2025-02-20,province,mb,48,14,1124,123,629,32,2,5,25,32,0,629,11,93,1,0,0,1,0,93,0,93,2,93,12,93,0,2024
202448,2024-11-30,2025-02-20,province,sk,48,14,1638,118,1150,16,3,1,7,11,5,1070,51,505,6,2,0,7,0,505,3,505,8,505,70,505,4,2024
202448,2024-11-30,2025-02-20,province,ab,48,14,6049,595,4306,164,65,86,7,158,6,4059,342,1403,5,7,2,3,0,1403,14,1397,1,1382,158,1403,24,2024
202448,2024-11-30,2025-02-20,region,prairies,48,14,8811,836,6085,212,70,92,39,201,11,5758,404,2001,12,9,2,11,0,2001,17,1995,11,1980,240,2001,28,2024
202448,2024-11-30,2025-02-20,province,bc,48,14,3413,160,4029,140,56,18,4,128,12,3907,298,1488,32,20,6,30,0,1513,27,1488,24,1533,233,1478,16,2024
202448,2024-11-30,2025-02-20,province,yt,48,14,25,1,20,1,0,1,0,1,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202448,2024-11-30,2025-02-20,province,nt,48,14,25,2,25,0,0,0,0,0,0,25,0,NA,NA,NA,NA,NA,NA,25,1,25,0,25,6,NA,NA,2024
202448,2024-11-30,2025-02-20,province,nu,48,14,83,1,67,0,0,0,0,0,0,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202448,2024-11-30,2025-02-20,region,territories,48,14,133,4,112,1,0,1,0,1,0,112,0,NA,NA,NA,NA,NA,NA,25,1,25,0,25,6,NA,NA,2024
202448,2024-11-30,2025-02-20,nation,ca,48,14,32364,3129,29451,604,198,126,207,553,51,27397,1940,11688,85,54,21,63,109,11750,227,11704,70,11784,1586,10066,125,2024
202449,2024-12-07,2025-02-20,province,nl,49,15,717,19,680,9,0,0,8,8,1,680,4,680,3,2,0,6,0,680,23,680,5,680,84,680,8,2024
202449,2024-12-07,2025-02-20,province,pe,49,15,127,8,104,0,0,0,0,0,0,104,18,41,0,0,1,1,0,41,4,41,0,41,20,41,4,2024
202449,2024-12-07,2025-02-20,province,ns,49,15,1222,102,1148,42,0,0,39,39,3,1094,25,39,0,1,0,0,0,39,4,38,0,39,9,39,1,2024
202449,2024-12-07,2025-02-20,province,nb,49,15,1059,72,1028,45,17,0,27,44,1,1028,74,154,0,1,1,1,2,155,12,155,4,155,33,154,11,2024
202449,2024-12-07,2025-02-20,region,atlantic,49,15,3125,201,2960,96,17,0,74,91,5,2906,121,914,3,4,2,8,2,915,43,914,9,915,146,914,24,2024
202449,2024-12-07,2025-02-20,lab,région nord est,49,15,1025,81,1153,11,0,0,9,9,2,750,64,101,0,1,0,2,0,101,2,98,2,101,22,103,2,2024
202449,2024-12-07,2025-02-20,lab,québec chaudière appalaches,49,15,1443,108,1353,13,0,0,11,11,2,1353,189,644,0,0,2,1,0,659,28,644,1,663,121,533,12,2024
202449,2024-12-07,2025-02-20,lab,centre du québec,49,15,1927,134,1601,31,0,0,24,24,7,985,152,35,1,0,1,1,0,35,2,35,0,42,13,38,0,2024
202449,2024-12-07,2025-02-20,lab,montréal laval,49,15,1738,171,2547,44,0,0,40,40,4,1880,204,887,8,7,1,0,0,887,27,903,5,919,80,887,15,2024
202449,2024-12-07,2025-02-20,lab,ouest du québec,49,15,1329,121,790,22,0,0,14,14,8,784,102,15,0,0,0,0,0,15,1,15,0,17,4,15,0,2024
202449,2024-12-07,2025-02-20,lab,montérégie,49,15,1350,146,1400,15,0,0,11,11,4,1400,135,9,0,0,0,0,0,9,0,9,0,15,3,9,0,2024
202449,2024-12-07,2025-02-20,province,qc,49,15,8812,761,8844,136,0,0,109,109,27,7152,846,1691,9,8,4,4,0,1706,60,1704,8,1757,243,1585,29,2024
202449,2024-12-07,2025-02-20,lab,ottawa phl,49,15,115,30,114,1,1,0,0,1,0,114,11,77,0,0,0,0,2,77,2,77,1,77,16,77,3,2024
202449,2024-12-07,2025-02-20,lab,eorla,49,15,842,109,798,23,5,0,16,21,2,798,103,190,1,0,0,3,0,190,16,190,0,190,16,190,6,2024
202449,2024-12-07,2025-02-20,lab,kingston phl,49,15,100,40,60,1,1,0,0,1,0,60,1,51,0,0,0,0,3,51,0,51,0,51,11,51,0,2024
202449,2024-12-07,2025-02-20,lab,peterborough phl,49,15,72,13,127,2,8,2,0,2,0,127,16,86,0,0,0,0,4,86,3,86,0,86,8,86,5,2024
202449,2024-12-07,2025-02-20,lab,cphl toronto,49,15,1246,394,1287,31,45,13,0,31,0,1290,68,986,0,0,0,0,36,986,13,983,9,986,151,983,13,2024
202449,2024-12-07,2025-02-20,lab,uhn mount sinai hospital,49,15,815,45,767,3,0,0,3,3,0,767,17,102,0,0,2,0,0,102,0,102,0,102,6,102,0,2024
202449,2024-12-07,2025-02-20,lab,sick kids hospital toronto,49,15,145,7,177,3,0,0,3,3,0,177,37,177,1,2,1,2,0,177,12,177,2,177,27,177,3,2024
202449,2024-12-07,2025-02-20,lab,shared hospital laboratory,49,15,2035,125,1579,15,11,1,2,14,1,1579,75,1582,0,0,0,0,21,1582,6,1580,5,1580,64,1580,7,2024
202449,2024-12-07,2025-02-20,lab,hamilton phl,49,15,57,16,131,7,32,9,0,7,0,135,6,129,0,0,0,0,10,129,3,125,0,129,23,125,3,2024
202449,2024-12-07,2025-02-20,lab,st josephs hamilton,49,15,1779,140,1700,34,0,0,34,34,0,1700,98,1700,0,0,1,0,0,1700,15,1700,11,1700,119,0,0,2024
202449,2024-12-07,2025-02-20,lab,london phl,49,15,316,80,312,1,12,1,0,1,0,314,13,282,0,0,0,0,13,282,2,280,0,282,44,280,4,2024
202449,2024-12-07,2025-02-20,lab,st josephs london,49,15,566,67,558,7,0,0,7,7,0,558,31,50,0,0,0,0,0,50,0,50,0,50,8,50,3,2024
202449,2024-12-07,2025-02-20,lab,orillia phl,49,15,15,4,19,0,0,0,0,0,0,19,0,16,0,0,0,0,0,16,0,16,0,16,1,16,0,2024
202449,2024-12-07,2025-02-20,lab,sudbury phl,49,15,26,10,33,0,0,0,0,0,0,33,4,26,0,0,0,0,1,26,1,26,0,26,1,26,0,2024
202449,2024-12-07,2025-02-20,lab,timmins phl,49,15,24,2,21,0,0,0,0,0,0,21,2,17,0,0,0,0,0,17,0,17,0,17,0,17,0,2024
202449,2024-12-07,2025-02-20,lab,sault ste marie phl,49,15,12,0,15,0,0,0,0,0,0,15,4,13,0,0,0,0,0,13,0,13,0,13,0,13,0,2024
202449,2024-12-07,2025-02-20,lab,sault area hospital,49,15,133,7,127,1,1,0,0,1,0,127,14,117,3,0,0,1,0,117,4,117,0,117,8,117,2,2024
202449,2024-12-07,2025-02-20,lab,thunder bay phl,49,15,27,10,26,0,0,0,0,0,0,26,0,23,0,0,0,0,1,23,0,23,0,23,4,23,0,2024
202449,2024-12-07,2025-02-20,province,on,49,15,8325,1099,7851,129,116,26,65,126,3,7860,500,5624,5,2,4,6,91,5624,77,5613,28,5622,507,3913,49,2024
202449,2024-12-07,2025-02-20,province,mb,49,15,1132,130,796,45,0,4,41,45,0,796,6,85,1,0,0,7,0,85,1,85,3,85,18,85,0,2024
202449,2024-12-07,2025-02-20,province,sk,49,15,1780,132,1218,19,6,3,7,16,3,1110,57,515,5,12,0,6,0,515,5,515,5,515,47,515,3,2024
202449,2024-12-07,2025-02-20,province,ab,49,15,6240,573,4500,342,160,166,11,338,4,4252,452,1436,7,12,1,1,0,1436,18,1423,2,1420,146,1436,24,2024
202449,2024-12-07,2025-02-20,region,prairies,49,15,9152,835,6514,406,166,173,59,399,7,6158,515,2036,13,24,1,14,0,2036,24,2023,10,2020,211,2036,27,2024
202449,2024-12-07,2025-02-20,province,bc,49,15,3621,151,4223,193,94,29,4,180,13,4091,425,1627,36,17,6,27,0,1663,50,1626,36,1645,277,1612,22,2024
202449,2024-12-07,2025-02-20,province,yt,49,15,44,3,39,0,0,0,0,0,0,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202449,2024-12-07,2025-02-20,province,nt,49,15,25,3,25,0,0,0,0,0,0,25,2,NA,NA,NA,NA,NA,NA,25,0,25,0,25,4,NA,NA,2024
202449,2024-12-07,2025-02-20,province,nu,49,15,75,6,52,0,0,0,0,0,0,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202449,2024-12-07,2025-02-20,region,territories,49,15,144,12,116,0,0,0,0,0,0,116,3,NA,NA,NA,NA,NA,NA,25,0,25,0,25,4,NA,NA,2024
202449,2024-12-07,2025-02-20,nation,ca,49,15,33179,3059,30508,960,393,228,311,905,55,28283,2410,11892,66,55,17,59,93,11969,254,11905,91,11984,1388,10060,151,2024
202450,2024-12-14,2025-02-20,province,nl,50,16,827,30,750,6,0,0,6,6,0,750,20,750,7,1,0,6,0,750,37,750,9,750,108,750,11,2024
202450,2024-12-14,2025-02-20,province,pe,50,16,136,2,110,1,0,1,0,1,0,110,26,36,0,0,0,1,0,36,4,36,0,36,11,36,2,2024
202450,2024-12-14,2025-02-20,province,ns,50,16,1273,119,1201,45,0,1,44,45,0,1170,57,30,0,0,0,0,0,47,2,47,0,47,15,47,3,2024
202450,2024-12-14,2025-02-20,province,nb,50,16,1201,71,1176,73,35,0,34,69,4,1173,75,182,1,2,0,2,4,184,9,184,4,184,38,182,15,2024
202450,2024-12-14,2025-02-20,region,atlantic,50,16,3437,222,3237,125,35,2,84,121,4,3203,178,998,8,3,0,9,4,1017,52,1017,13,1017,172,1015,31,2024
202450,2024-12-14,2025-02-20,lab,région nord est,50,16,1045,98,1179,10,0,0,9,9,1,784,69,96,1,0,0,3,0,96,5,89,1,99,16,97,7,2024
202450,2024-12-14,2025-02-20,lab,québec chaudière appalaches,50,16,1426,111,1319,37,0,0,36,36,1,1316,183,612,0,0,0,1,0,622,31,612,2,631,108,491,18,2024
202450,2024-12-14,2025-02-20,lab,centre du québec,50,16,1916,186,1678,49,0,0,38,38,11,1074,182,44,1,0,0,0,0,44,4,44,2,55,14,44,1,2024
202450,2024-12-14,2025-02-20,lab,montréal laval,50,16,1953,268,2823,86,0,0,80,80,6,1921,237,857,9,2,1,3,0,857,21,861,2,878,73,857,19,2024
202450,2024-12-14,2025-02-20,lab,ouest du québec,50,16,1412,163,878,27,0,0,20,20,7,874,99,13,0,0,0,0,0,13,0,13,0,14,3,13,1,2024
202450,2024-12-14,2025-02-20,lab,montérégie,50,16,1337,114,1530,32,0,0,27,27,5,1530,179,15,0,0,0,1,0,15,0,15,1,21,3,15,0,2024
202450,2024-12-14,2025-02-20,province,qc,50,16,9089,940,9407,241,0,0,210,210,31,7499,949,1637,11,2,1,8,0,1647,61,1634,8,1698,217,1517,46,2024
202450,2024-12-14,2025-02-20,lab,ottawa phl,50,16,160,25,149,2,9,0,0,1,1,149,7,104,0,0,0,0,2,104,1,104,2,104,13,104,2,2024
202450,2024-12-14,2025-02-20,lab,eorla,50,16,861,89,667,23,4,0,17,21,2,667,109,170,0,4,0,1,0,170,11,170,1,170,36,170,3,2024
202450,2024-12-14,2025-02-20,lab,kingston phl,50,16,114,33,95,0,0,0,0,0,0,95,12,76,0,0,0,0,1,76,0,76,0,76,7,76,1,2024
202450,2024-12-14,2025-02-20,lab,peterborough phl,50,16,72,16,132,11,22,1,0,11,0,133,19,99,0,0,0,0,4,99,2,98,0,99,9,98,1,2024
202450,2024-12-14,2025-02-20,lab,cphl toronto,50,16,1576,518,1753,48,99,21,0,46,2,1753,102,1331,0,0,0,0,57,1331,22,1331,17,1331,166,1331,19,2024
202450,2024-12-14,2025-02-20,lab,uhn mount sinai hospital,50,16,845,68,761,16,11,0,4,15,1,761,23,101,0,0,1,0,0,101,1,101,0,101,9,101,0,2024
202450,2024-12-14,2025-02-20,lab,sick kids hospital toronto,50,16,135,4,160,5,0,0,5,5,0,160,45,160,1,1,1,2,0,160,8,160,2,160,28,160,2,2024
202450,2024-12-14,2025-02-20,lab,shared hospital laboratory,50,16,2194,144,1721,61,50,5,4,59,2,1722,96,1718,0,0,0,0,21,1718,9,1714,9,1714,64,1714,10,2024
202450,2024-12-14,2025-02-20,lab,hamilton phl,50,16,84,45,128,6,62,15,0,6,0,129,7,102,0,0,0,0,8,102,1,101,0,102,21,101,1,2024
202450,2024-12-14,2025-02-20,lab,st josephs hamilton,50,16,1824,178,1725,56,0,0,56,56,0,1725,140,1725,0,0,4,0,0,1725,13,1725,8,1725,114,0,0,2024
